ImageId,PredictionString,target
ILSVRC2012_val_00025210,n02276258 112 130 386 313 ,n02276258
ILSVRC2012_val_00028204,n02277742 147 84 314 260 ,n02277742
ILSVRC2012_val_00011074,n02277742 53 89 399 354 ,n02277742
ILSVRC2012_val_00011911,n02277742 196 130 377 249 ,n02277742
ILSVRC2012_val_00000810,n02277742 87 124 238 250 ,n02277742
ILSVRC2012_val_00015608,n02277742 131 146 377 347 ,n02277742
ILSVRC2012_val_00012137,n02279972 61 83 455 347 ,n02279972
ILSVRC2012_val_00019714,n02279972 32 13 493 379 ,n02279972
ILSVRC2012_val_00046253,n02279972 42 34 453 320 ,n02279972
ILSVRC2012_val_00049418,n02279972 15 33 457 306 ,n02279972
ILSVRC2012_val_00025875,n02279972 171 0 466 303 ,n02279972
ILSVRC2012_val_00033836,n02280649 26 57 447 376 ,n02280649
ILSVRC2012_val_00044952,n02280649 193 66 369 329 ,n02280649
ILSVRC2012_val_00010025,n02280649 31 107 324 386 ,n02280649
ILSVRC2012_val_00020691,n02280649 98 9 398 304 ,n02280649
ILSVRC2012_val_00020938,n02280649 152 78 227 139 ,n02280649
ILSVRC2012_val_00038721,n02281406 102 32 466 381 ,n02281406
ILSVRC2012_val_00000618,n02281406 151 144 362 352 ,n02281406
ILSVRC2012_val_00034927,n02281406 122 53 394 329 ,n02281406
ILSVRC2012_val_00027311,n02281406 20 90 336 420 ,n02281406
ILSVRC2012_val_00040842,n02281406 65 47 360 298 ,n02281406
ILSVRC2012_val_00048827,n02281787 133 157 620 587 ,n02281787
ILSVRC2012_val_00039215,n02281787 252 71 609 421 ,n02281787
ILSVRC2012_val_00010102,n02281787 64 13 427 415 ,n02281787
ILSVRC2012_val_00039181,n02281787 117 109 452 433 n02281787 224 19 280 84 ,n02281787
ILSVRC2012_val_00019795,n02281787 38 36 573 487 ,n02281787
ILSVRC2012_val_00017888,n02317335 30 41 460 433 ,n02317335
ILSVRC2012_val_00007644,n02317335 83 19 399 332 ,n02317335
ILSVRC2012_val_00021973,n02317335 0 56 271 311 n02317335 209 40 470 338 ,n02317335
ILSVRC2012_val_00004810,n02317335 35 1 373 498 n02317335 0 77 62 205 n02317335 48 166 101 223 ,n02317335
ILSVRC2012_val_00023403,n02317335 108 72 403 262 n02317335 109 72 405 264 ,n02317335
ILSVRC2012_val_00029492,n02319095 33 52 410 372 ,n02319095
ILSVRC2012_val_00036863,n02319095 298 0 498 307 ,n02319095
ILSVRC2012_val_00033093,n02319095 192 120 330 235 ,n02319095
ILSVRC2012_val_00022652,n02319095 0 1 499 374 ,n02319095
ILSVRC2012_val_00029492,n02319095 33 52 410 372 ,n02319095
ILSVRC2012_val_00014279,n02321529 268 24 1022 604 ,n02321529
ILSVRC2012_val_00036810,n02321529 0 239 389 515 ,n02321529
ILSVRC2012_val_00038874,n02321529 55 90 484 236 ,n02321529
ILSVRC2012_val_00034757,n02321529 1 61 499 267 ,n02321529
ILSVRC2012_val_00004419,n02321529 93 102 542 321 ,n02321529
ILSVRC2012_val_00020415,n02325366 30 25 305 385 ,n02325366
ILSVRC2012_val_00010064,n02325366 42 192 356 453 ,n02325366
ILSVRC2012_val_00002473,n02325366 18 0 392 498 ,n02325366
ILSVRC2012_val_00049739,n02325366 151 126 287 225 ,n02325366
ILSVRC2012_val_00010064,n02325366 42 192 356 453 ,n02325366
ILSVRC2012_val_00011291,n02326432 103 17 575 357 ,n02326432
ILSVRC2012_val_00004064,n02326432 2 2 210 248 ,n02326432
ILSVRC2012_val_00033403,n02326432 229 64 537 421 ,n02326432
ILSVRC2012_val_00040218,n02326432 50 61 126 202 ,n02326432
ILSVRC2012_val_00005118,n02326432 102 46 332 493 ,n02326432
ILSVRC2012_val_00040623,n02328150 59 45 347 306 ,n02328150
ILSVRC2012_val_00007037,n02328150 58 0 403 281 ,n02328150
ILSVRC2012_val_00002200,n02328150 97 26 427 298 ,n02328150
ILSVRC2012_val_00015971,n02328150 125 2 473 361 ,n02328150
ILSVRC2012_val_00007878,n02328150 72 34 326 311 n02328150 113 138 399 356 ,n02328150
ILSVRC2012_val_00039958,n02342885 47 6 416 498 ,n02342885
ILSVRC2012_val_00043441,n02342885 51 96 321 493 ,n02342885
ILSVRC2012_val_00040750,n02342885 93 77 408 360 n02342885 378 58 499 229 n02342885 63 0 303 146 ,n02342885
ILSVRC2012_val_00005002,n02342885 64 8 457 401 ,n02342885
ILSVRC2012_val_00043249,n02342885 55 22 497 461 ,n02342885
ILSVRC2012_val_00024325,n02346627 87 49 347 332 ,n02346627
ILSVRC2012_val_00036853,n02346627 98 1 476 309 ,n02346627
ILSVRC2012_val_00000021,n02346627 205 116 326 232 n02346627 41 262 125 342 ,n02346627
ILSVRC2012_val_00003579,n02346627 159 115 325 259 ,n02346627
ILSVRC2012_val_00045275,n02346627 0 24 462 373 ,n02346627
ILSVRC2012_val_00005551,n02356798 95 58 303 229 ,n02356798
ILSVRC2012_val_00043512,n02356798 65 80 236 438 ,n02356798
ILSVRC2012_val_00038993,n02356798 97 60 424 316 ,n02356798
ILSVRC2012_val_00049770,n02356798 207 255 1169 1063 ,n02356798
ILSVRC2012_val_00038993,n02356798 97 60 424 316 ,n02356798
ILSVRC2012_val_00025533,n02361337 73 133 153 225 n02361337 190 318 252 391 ,n02361337
ILSVRC2012_val_00008770,n02361337 92 111 315 216 ,n02361337
ILSVRC2012_val_00049706,n02361337 50 17 436 467 ,n02361337
ILSVRC2012_val_00021685,n02361337 116 115 293 372 ,n02361337
ILSVRC2012_val_00011891,n02361337 1 35 375 269 ,n02361337
ILSVRC2012_val_00025500,n02363005 0 2 495 333 ,n02363005
ILSVRC2012_val_00018422,n02363005 192 118 390 332 ,n02363005
ILSVRC2012_val_00027523,n02363005 50 107 499 214 ,n02363005
ILSVRC2012_val_00008157,n02363005 99 78 220 196 ,n02363005
ILSVRC2012_val_00032416,n02363005 48 46 498 491 ,n02363005
ILSVRC2012_val_00027956,n02364673 100 28 384 299 ,n02364673
ILSVRC2012_val_00045479,n02364673 131 60 318 299 ,n02364673
ILSVRC2012_val_00013167,n02364673 32 33 413 334 n02364673 343 27 471 334 ,n02364673
ILSVRC2012_val_00003675,n02364673 111 118 452 338 n02364673 25 36 227 143 ,n02364673
ILSVRC2012_val_00006354,n02364673 207 132 371 312 ,n02364673
ILSVRC2012_val_00035846,n02389026 131 36 479 299 ,n02389026
ILSVRC2012_val_00005097,n02389026 50 52 473 348 n02389026 80 149 122 184 ,n02389026
ILSVRC2012_val_00032126,n02389026 1 1 301 462 ,n02389026
ILSVRC2012_val_00033221,n02389026 45 3 468 475 ,n02389026
ILSVRC2012_val_00030081,n02389026 33 42 447 374 ,n02389026
ILSVRC2012_val_00027836,n02391049 55 26 298 447 ,n02391049
ILSVRC2012_val_00035101,n02391049 4 109 347 419 n02391049 0 8 248 234 n02391049 0 14 498 419 ,n02391049
ILSVRC2012_val_00024008,n02391049 3 4 499 333 ,n02391049
ILSVRC2012_val_00002789,n02391049 1 3 378 498 ,n02391049
ILSVRC2012_val_00024008,n02391049 3 4 499 333 ,n02391049
ILSVRC2012_val_00000478,n02395406 142 112 291 242 n02395406 35 151 168 247 n02395406 255 72 411 203 ,n02395406
ILSVRC2012_val_00026390,n02395406 62 247 312 399 ,n02395406
ILSVRC2012_val_00011163,n02395406 165 183 313 322 ,n02395406
ILSVRC2012_val_00000478,n02395406 142 112 291 242 n02395406 35 151 168 247 n02395406 255 72 411 203 ,n02395406
ILSVRC2012_val_00011163,n02395406 165 183 313 322 ,n02395406
ILSVRC2012_val_00048282,n02396427 24 132 249 313 n02396427 291 120 400 271 n02396427 367 71 479 137 n02396427 125 97 237 167 n02396427 378 97 429 217 ,n02396427
ILSVRC2012_val_00029063,n02396427 75 13 445 276 ,n02396427
ILSVRC2012_val_00014124,n02396427 140 38 318 375 ,n02396427
ILSVRC2012_val_00048282,n02396427 24 132 249 313 n02396427 291 120 400 271 n02396427 367 71 479 137 n02396427 125 97 237 167 n02396427 378 97 429 217 ,n02396427
ILSVRC2012_val_00019681,n02396427 107 158 220 356 ,n02396427
ILSVRC2012_val_00046916,n02397096 205 144 305 204 n02397096 293 146 377 192 n02397096 123 155 153 191 ,n02397096
ILSVRC2012_val_00041050,n02397096 108 46 419 344 ,n02397096
ILSVRC2012_val_00003341,n02397096 37 14 499 324 ,n02397096
ILSVRC2012_val_00043924,n02397096 290 130 401 322 n02397096 104 123 310 305 ,n02397096
ILSVRC2012_val_00047171,n02397096 156 133 373 341 ,n02397096
ILSVRC2012_val_00019345,n02398521 0 110 386 374 ,n02398521
ILSVRC2012_val_00041243,n02398521 22 104 470 219 ,n02398521
ILSVRC2012_val_00041708,n02398521 235 152 391 320 ,n02398521
ILSVRC2012_val_00041243,n02398521 22 104 470 219 ,n02398521
ILSVRC2012_val_00041708,n02398521 235 152 391 320 ,n02398521
ILSVRC2012_val_00004838,n02403003 17 100 323 386 ,n02403003
ILSVRC2012_val_00017987,n02403003 199 117 312 363 n02403003 0 130 198 370 ,n02403003
ILSVRC2012_val_00034143,n02403003 2 43 330 498 ,n02403003
ILSVRC2012_val_00007380,n02403003 102 115 256 287 n02403003 236 129 403 242 ,n02403003
ILSVRC2012_val_00028929,n02403003 43 74 407 327 ,n02403003
ILSVRC2012_val_00037214,n02408429 114 51 346 267 ,n02408429
ILSVRC2012_val_00005454,n02408429 26 67 344 274 ,n02408429
ILSVRC2012_val_00045554,n02408429 137 188 248 268 n02408429 208 151 314 213 n02408429 124 165 202 218 ,n02408429
ILSVRC2012_val_00041957,n02408429 0 1 499 374 ,n02408429
ILSVRC2012_val_00041767,n02408429 73 63 414 320 ,n02408429
ILSVRC2012_val_00030959,n02410509 173 30 317 298 ,n02410509
ILSVRC2012_val_00046658,n02410509 214 168 264 201 n02410509 72 152 106 188 n02410509 202 125 245 158 n02410509 352 236 380 262 n02410509 359 116 386 151 n02410509 305 234 328 259 n02410509 232 119 278 151 ,n02410509
ILSVRC2012_val_00032942,n02410509 25 39 460 471 ,n02410509
ILSVRC2012_val_00009221,n02410509 63 1 499 374 ,n02410509
ILSVRC2012_val_00020346,n02410509 1 98 168 374 n02410509 299 161 421 336 n02410509 85 77 314 374 ,n02410509
ILSVRC2012_val_00023655,n02412080 0 67 413 498 ,n02412080
ILSVRC2012_val_00038653,n02412080 31 73 453 329 ,n02412080
ILSVRC2012_val_00027882,n02412080 0 71 358 386 ,n02412080
ILSVRC2012_val_00049332,n02412080 170 49 499 332 n02412080 0 46 80 231 n02412080 392 2 499 137 n02412080 100 38 152 152 ,n02412080
ILSVRC2012_val_00026750,n02412080 58 0 499 332 ,n02412080
ILSVRC2012_val_00024759,n02415577 124 93 281 277 ,n02415577
ILSVRC2012_val_00032956,n02415577 207 78 409 306 ,n02415577
ILSVRC2012_val_00016046,n02415577 63 21 446 360 ,n02415577
ILSVRC2012_val_00012393,n02415577 33 21 383 498 ,n02415577
ILSVRC2012_val_00024343,n02415577 115 60 404 279 ,n02415577
ILSVRC2012_val_00023489,n02417914 196 8 399 330 ,n02417914
ILSVRC2012_val_00047806,n02417914 144 65 372 219 ,n02417914
ILSVRC2012_val_00028619,n02417914 0 70 262 498 ,n02417914
ILSVRC2012_val_00035331,n02417914 30 13 384 460 ,n02417914
ILSVRC2012_val_00001885,n02417914 105 30 285 248 n02417914 319 105 419 280 ,n02417914
ILSVRC2012_val_00002073,n02422106 2 14 343 259 ,n02422106
ILSVRC2012_val_00001232,n02422106 97 17 340 374 ,n02422106
ILSVRC2012_val_00035337,n02422106 158 18 370 294 n02422106 58 130 82 148 n02422106 321 143 383 172 n02422106 413 110 437 131 n02422106 371 114 391 130 n02422106 397 111 423 134 n02422106 176 123 191 139 n02422106 140 122 155 134 ,n02422106
ILSVRC2012_val_00006385,n02422106 103 46 320 302 ,n02422106
ILSVRC2012_val_00047814,n02422106 190 150 276 210 n02422106 256 157 330 213 ,n02422106
ILSVRC2012_val_00018236,n02422699 44 0 499 399 ,n02422699
ILSVRC2012_val_00000127,n02422699 27 154 138 257 n02422699 188 92 279 195 n02422699 394 120 452 184 n02422699 341 130 385 204 n02422699 81 131 133 208 ,n02422699
ILSVRC2012_val_00047823,n02422699 206 57 450 324 n02422699 68 30 255 238 ,n02422699
ILSVRC2012_val_00000127,n02422699 27 154 138 257 n02422699 188 92 279 195 n02422699 394 120 452 184 n02422699 341 130 385 204 n02422699 81 131 133 208 ,n02422699
ILSVRC2012_val_00043784,n02422699 342 192 388 255 n02422699 412 181 447 239 n02422699 76 173 104 244 n02422699 227 185 281 245 n02422699 130 197 153 244 n02422699 25 165 76 227 n02422699 186 182 230 245 n02422699 476 200 499 246 n02422699 101 179 124 229 ,n02422699
ILSVRC2012_val_00023933,n02423022 116 52 456 423 ,n02423022
ILSVRC2012_val_00033252,n02423022 83 50 282 497 ,n02423022
ILSVRC2012_val_00013750,n02423022 94 123 212 297 n02423022 246 110 316 221 n02423022 280 129 482 306 n02423022 42 92 90 183 n02423022 118 119 162 180 n02423022 261 81 309 112 n02423022 82 97 116 145 n02423022 4 69 40 100 n02423022 203 84 221 107 ,n02423022
ILSVRC2012_val_00046413,n02423022 110 137 233 227 n02423022 438 179 499 275 n02423022 216 106 237 128 n02423022 197 105 212 125 n02423022 434 94 464 109 n02423022 154 118 171 130 n02423022 290 90 314 103 n02423022 131 115 150 131 n02423022 182 107 198 127 n02423022 110 114 127 129 n02423022 180 84 202 99 n02423022 256 87 272 104 n02423022 123 86 136 97 ,n02423022
ILSVRC2012_val_00041491,n02423022 144 55 373 346 ,n02423022
ILSVRC2012_val_00032207,n02437312 164 147 326 270 ,n02437312
ILSVRC2012_val_00016586,n02437312 100 102 413 302 ,n02437312
ILSVRC2012_val_00037772,n02437312 315 176 387 279 n02437312 58 127 213 266 n02437312 212 143 320 271 n02437312 101 116 239 273 ,n02437312
ILSVRC2012_val_00026662,n02437312 70 29 276 288 ,n02437312
ILSVRC2012_val_00027955,n02437312 246 129 437 273 n02437312 130 136 177 169 n02437312 2 113 39 162 n02437312 41 127 61 157 ,n02437312
ILSVRC2012_val_00009205,n02437616 72 126 241 498 ,n02437616
ILSVRC2012_val_00009719,n02437616 0 1 414 339 ,n02437616
ILSVRC2012_val_00029207,n02437616 132 4 477 332 ,n02437616
ILSVRC2012_val_00030358,n02437616 81 50 257 374 ,n02437616
ILSVRC2012_val_00037380,n02437616 40 18 355 498 ,n02437616
ILSVRC2012_val_00048496,n02441942 23 60 469 342 ,n02441942
ILSVRC2012_val_00026889,n02441942 316 103 424 256 ,n02441942
ILSVRC2012_val_00003947,n02441942 32 103 486 335 ,n02441942
ILSVRC2012_val_00011095,n02441942 202 199 366 337 ,n02441942
ILSVRC2012_val_00019059,n02441942 27 71 484 261 ,n02441942
ILSVRC2012_val_00043521,n02442845 182 170 343 274 ,n02442845
ILSVRC2012_val_00048096,n02442845 285 163 402 435 ,n02442845
ILSVRC2012_val_00039409,n02442845 76 131 273 219 ,n02442845
ILSVRC2012_val_00036871,n02442845 97 88 407 334 n02442845 75 243 213 334 ,n02442845
ILSVRC2012_val_00049513,n02442845 103 100 402 291 ,n02442845
ILSVRC2012_val_00022810,n02443114 2 24 290 151 ,n02443114
ILSVRC2012_val_00042406,n02443114 309 139 922 703 ,n02443114
ILSVRC2012_val_00039421,n02443114 135 229 534 446 ,n02443114
ILSVRC2012_val_00010052,n02443114 101 12 383 278 ,n02443114
ILSVRC2012_val_00016277,n02443114 0 99 408 414 ,n02443114
ILSVRC2012_val_00036439,n02443484 138 205 311 367 ,n02443484
ILSVRC2012_val_00025162,n02443484 156 0 432 321 ,n02443484
ILSVRC2012_val_00025162,n02443484 156 0 432 321 ,n02443484
ILSVRC2012_val_00014852,n02443484 163 53 323 206 ,n02443484
ILSVRC2012_val_00011092,n02443484 27 17 284 498 ,n02443484
ILSVRC2012_val_00042588,n02444819 75 78 458 338 ,n02444819
ILSVRC2012_val_00004298,n02444819 52 22 349 270 ,n02444819
ILSVRC2012_val_00026048,n02444819 0 61 1018 696 ,n02444819
ILSVRC2012_val_00020847,n02444819 5 33 199 199 ,n02444819
ILSVRC2012_val_00030257,n02444819 37 114 272 253 n02444819 279 102 450 271 ,n02444819
ILSVRC2012_val_00012283,n02445715 123 61 375 252 ,n02445715
ILSVRC2012_val_00000322,n02445715 174 4 312 229 n02445715 50 52 193 245 n02445715 290 81 412 126 ,n02445715
ILSVRC2012_val_00021874,n02445715 135 144 499 321 ,n02445715
ILSVRC2012_val_00015894,n02445715 77 30 313 410 ,n02445715
ILSVRC2012_val_00000181,n02445715 127 157 248 335 ,n02445715
ILSVRC2012_val_00038987,n02447366 4 100 413 282 ,n02447366
ILSVRC2012_val_00012860,n02447366 494 461 1972 1071 ,n02447366
ILSVRC2012_val_00003213,n02447366 32 61 256 185 ,n02447366
ILSVRC2012_val_00036141,n02447366 58 78 185 152 n02447366 2 76 63 137 ,n02447366
ILSVRC2012_val_00036141,n02447366 58 78 185 152 n02447366 2 76 63 137 ,n02447366
ILSVRC2012_val_00031417,n02454379 81 137 340 366 ,n02454379
ILSVRC2012_val_00037901,n02454379 102 68 476 325 ,n02454379
ILSVRC2012_val_00046214,n02454379 147 2 498 342 ,n02454379
ILSVRC2012_val_00011253,n02454379 223 198 422 306 ,n02454379
ILSVRC2012_val_00019625,n02454379 2 94 304 374 n02454379 175 1 499 284 ,n02454379
ILSVRC2012_val_00048223,n02457408 106 114 392 298 ,n02457408
ILSVRC2012_val_00044424,n02457408 93 70 478 374 ,n02457408
ILSVRC2012_val_00001442,n02457408 90 39 320 341 ,n02457408
ILSVRC2012_val_00038710,n02457408 3 157 331 453 ,n02457408
ILSVRC2012_val_00020211,n02457408 6 12 499 374 ,n02457408
ILSVRC2012_val_00021352,n02480495 329 127 476 410 n02480495 114 139 236 391 ,n02480495
ILSVRC2012_val_00005726,n02480495 24 47 274 397 ,n02480495
ILSVRC2012_val_00009381,n02480495 32 10 439 332 ,n02480495
ILSVRC2012_val_00028636,n02480495 2 69 340 592 ,n02480495
ILSVRC2012_val_00034740,n02480495 90 30 475 311 ,n02480495
ILSVRC2012_val_00038024,n02480855 33 38 298 252 ,n02480855
ILSVRC2012_val_00010853,n02480855 16 25 259 310 ,n02480855
ILSVRC2012_val_00005565,n02480855 91 1 331 498 ,n02480855
ILSVRC2012_val_00020000,n02480855 1 0 299 299 ,n02480855
ILSVRC2012_val_00022791,n02480855 133 51 496 332 ,n02480855
ILSVRC2012_val_00024921,n02481823 123 62 330 225 ,n02481823
ILSVRC2012_val_00000553,n02481823 107 72 194 224 ,n02481823
ILSVRC2012_val_00033537,n02481823 119 1 698 473 ,n02481823
ILSVRC2012_val_00013943,n02481823 112 30 459 352 ,n02481823
ILSVRC2012_val_00045826,n02481823 94 3 635 500 ,n02481823
ILSVRC2012_val_00018962,n02483362 36 7 115 135 ,n02483362
ILSVRC2012_val_00042637,n02483362 37 55 142 95 n02483362 3 33 72 85 ,n02483362
ILSVRC2012_val_00011523,n02483362 178 0 355 260 n02483362 92 0 324 374 ,n02483362
ILSVRC2012_val_00009519,n02483362 2 10 371 498 ,n02483362
ILSVRC2012_val_00040852,n02483362 191 104 344 300 ,n02483362
ILSVRC2012_val_00040762,n02483708 32 2 120 107 ,n02483708
ILSVRC2012_val_00002857,n02483708 78 9 261 176 ,n02483708
ILSVRC2012_val_00008134,n02483708 232 189 525 356 n02483708 361 196 527 334 ,n02483708
ILSVRC2012_val_00002857,n02483708 78 9 261 176 ,n02483708
ILSVRC2012_val_00012017,n02483708 19 2 122 210 ,n02483708
ILSVRC2012_val_00012743,n02484975 40 20 331 495 ,n02484975
ILSVRC2012_val_00016599,n02484975 252 23 315 137 n02484975 179 25 307 332 n02484975 185 28 305 329 ,n02484975
ILSVRC2012_val_00037535,n02484975 147 110 403 332 ,n02484975
ILSVRC2012_val_00003700,n02484975 83 33 445 334 ,n02484975
ILSVRC2012_val_00003752,n02484975 40 46 231 303 ,n02484975
ILSVRC2012_val_00010854,n02486261 105 101 322 221 n02486261 447 268 518 421 n02486261 508 271 678 401 ,n02486261
ILSVRC2012_val_00016190,n02486261 120 123 379 272 n02486261 133 92 197 278 ,n02486261
ILSVRC2012_val_00034754,n02486261 422 124 764 766 ,n02486261
ILSVRC2012_val_00047740,n02486261 220 64 286 201 ,n02486261
ILSVRC2012_val_00035653,n02486261 11 5 205 149 ,n02486261
ILSVRC2012_val_00036471,n02486410 1 0 616 579 ,n02486410
ILSVRC2012_val_00036528,n02486410 48 169 586 589 ,n02486410
ILSVRC2012_val_00013761,n02486410 33 33 493 419 ,n02486410
ILSVRC2012_val_00035204,n02486410 417 222 487 298 n02486410 100 165 235 252 n02486410 244 198 324 315 n02486410 258 234 402 357 ,n02486410
ILSVRC2012_val_00035204,n02486410 417 222 487 298 n02486410 100 165 235 252 n02486410 244 198 324 315 n02486410 258 234 402 357 ,n02486410
ILSVRC2012_val_00039563,n02487347 39 6 562 548 ,n02487347
ILSVRC2012_val_00048855,n02487347 0 11 388 558 ,n02487347
ILSVRC2012_val_00024926,n02487347 105 82 283 275 n02487347 124 177 588 538 ,n02487347
ILSVRC2012_val_00037107,n02487347 59 54 189 305 n02487347 56 136 195 357 ,n02487347
ILSVRC2012_val_00045230,n02487347 89 43 304 291 ,n02487347
ILSVRC2012_val_00033951,n02488291 157 128 373 405 n02488291 143 195 302 368 n02488291 80 131 371 416 ,n02488291
ILSVRC2012_val_00008074,n02488291 78 117 127 178 n02488291 78 146 98 214 ,n02488291
ILSVRC2012_val_00032874,n02488291 7 4 93 105 ,n02488291
ILSVRC2012_val_00044270,n02488291 1 53 197 332 ,n02488291
ILSVRC2012_val_00001458,n02488291 6 38 494 394 ,n02488291
ILSVRC2012_val_00043067,n02488702 4 68 440 638 ,n02488702
ILSVRC2012_val_00008175,n02488702 86 26 481 450 n02488702 17 208 235 474 ,n02488702
ILSVRC2012_val_00012568,n02488702 299 66 610 437 n02488702 25 27 355 417 ,n02488702
ILSVRC2012_val_00019047,n02488702 2 89 334 414 ,n02488702
ILSVRC2012_val_00007426,n02488702 21 1 598 598 ,n02488702
ILSVRC2012_val_00041477,n02489166 95 27 273 327 n02489166 361 138 487 328 n02489166 233 77 350 304 ,n02489166
ILSVRC2012_val_00002140,n02489166 72 153 228 421 ,n02489166
ILSVRC2012_val_00026156,n02489166 15 21 480 320 ,n02489166
ILSVRC2012_val_00009012,n02489166 98 26 354 354 ,n02489166
ILSVRC2012_val_00013049,n02489166 155 48 345 302 ,n02489166
ILSVRC2012_val_00003541,n02490219 0 303 999 1197 ,n02490219
ILSVRC2012_val_00026725,n02490219 121 12 236 243 n02490219 0 13 177 250 ,n02490219
ILSVRC2012_val_00004564,n02490219 18 9 160 199 n02490219 396 33 598 198 n02490219 212 31 328 180 ,n02490219
ILSVRC2012_val_00031762,n02490219 77 67 313 430 ,n02490219
ILSVRC2012_val_00001099,n02490219 101 12 503 448 ,n02490219
ILSVRC2012_val_00002450,n02492035 300 99 409 286 n02492035 29 96 300 289 n02492035 317 17 460 288 ,n02492035
ILSVRC2012_val_00021520,n02492035 111 170 290 341 ,n02492035
ILSVRC2012_val_00018016,n02492035 64 81 350 332 ,n02492035
ILSVRC2012_val_00021572,n02492035 12 82 402 399 ,n02492035
ILSVRC2012_val_00038839,n02492035 162 206 294 373 n02492035 143 151 285 228 ,n02492035
ILSVRC2012_val_00020406,n02492660 73 3 398 598 ,n02492660
ILSVRC2012_val_00028184,n02492660 59 71 255 195 ,n02492660
ILSVRC2012_val_00034985,n02492660 37 0 544 441 ,n02492660
ILSVRC2012_val_00015339,n02492660 209 158 743 781 ,n02492660
ILSVRC2012_val_00012711,n02492660 206 107 593 492 n02492660 207 109 347 254 ,n02492660
ILSVRC2012_val_00046527,n02493509 207 23 405 289 ,n02493509
ILSVRC2012_val_00038047,n02493509 50 101 278 498 ,n02493509
ILSVRC2012_val_00009349,n02493509 1 0 294 488 ,n02493509
ILSVRC2012_val_00033927,n02493509 155 93 331 338 ,n02493509
ILSVRC2012_val_00033277,n02493509 98 5 221 495 n02493509 56 7 136 146 ,n02493509
ILSVRC2012_val_00039786,n02493793 38 0 175 165 ,n02493793
ILSVRC2012_val_00039786,n02493793 38 0 175 165 ,n02493793
